Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
37,2010-05-21,510494.70,0,77.34,2.83,209.39,8.46
37,2010-05-28,532241.22,0,80.87,2.76,209.67,8.46
37,2010-06-04,479195.02,0,79.93,2.71,209.94,8.46
37,2010-06-11,481915.11,0,82.30,2.67,210.21,8.46
37,2010-06-18,505761.62,0,84.37,2.64,210.21,8.46
37,2010-06-25,485419.39,0,84.14,2.65,210.10,8.46
37,2010-07-02,498292.53,0,81.85,2.67,209.98,8.36
37,2010-07-09,502456.04,0,81.74,2.64,209.87,8.36
37,2010-07-16,485150.01,0,84.43,2.62,209.86,8.36
37,2010-07-23,491998.12,0,82.60,2.61,210.00,8.36
37,2010-07-30,487912.95,0,81.88,2.64,210.13,8.36
37,2010-08-06,508576.62,0,85.49,2.63,210.26,8.36
37,2010-08-13,491815.83,0,86.06,2.69,210.39,8.36
37,2010-08-20,486930.72,0,85.54,2.66,210.36,8.36
37,2010-08-27,512157.25,0,84.62,2.62,210.33,8.36
37,2010-09-03,510427.53,0,82.29,2.58,210.30,8.36
37,2010-09-10,510296.07,1,80.58,2.57,210.26,8.36
37,2010-09-17,501251.40,0,82.10,2.58,210.29,8.36
37,2010-09-24,494265.48,0,79.17,2.62,210.37,8.36
37,2010-10-01,529877.93,0,74.66,2.60,210.44,8.48
37,2010-10-08,524483.65,0,66.34,2.63,210.51,8.48
37,2010-10-15,498925.86,0,71.57,2.72,210.58,8.48
37,2010-10-22,510425.40,0,72.24,2.73,210.63,8.48
37,2010-10-29,514485.90,0,76.22,2.72,210.67,8.48
37,2010-11-05,539683.42,0,62.72,2.69,210.72,8.48
37,2010-11-12,517546.69,0,61.97,2.73,210.77,8.48
37,2010-11-19,518124.16,0,56.73,2.77,210.65,8.48
37,2010-11-26,518220.72,1,67.73,2.74,210.52,8.48
37,2010-12-03,508213.14,0,54.44,2.71,210.38,8.48
37,2010-12-10,511207.52,0,51.83,2.84,210.24,8.48
37,2010-12-17,534285.21,0,56.73,2.87,210.18,8.48
37,2010-12-24,576809.92,0,59.10,2.89,210.18,8.48
37,2010-12-31,460331.70,1,52.88,2.94,210.18,8.48
37,2011-01-07,542464.02,0,54.11,2.98,210.18,8.40
37,2011-01-14,525616.90,0,42.87,2.98,210.24,8.40
37,2011-01-21,526486.82,0,51.18,3.02,210.60,8.40
37,2011-01-28,513672.36,0,48.74,3.01,210.97,8.40
37,2011-02-04,583835.18,0,46.68,2.99,211.33,8.40
37,2011-02-11,522514.32,1,41.16,3.02,211.70,8.40
37,2011-02-18,536840.69,0,57.48,3.05,212.01,8.40
37,2011-02-25,514758.19,0,67.73,3.07,212.29,8.40
37,2011-03-04,527572.25,0,64.55,3.29,212.58,8.40
37,2011-03-11,505610.40,0,59.15,3.46,212.86,8.40
37,2011-03-18,478503.06,0,64.90,3.49,213.11,8.40
37,2011-03-25,522105.93,0,71.07,3.47,213.34,8.40
37,2011-04-01,534578.78,0,67.31,3.52,213.58,8.30
37,2011-04-08,543703.16,0,69.39,3.62,213.81,8.30
37,2011-04-15,543775.87,0,73.25,3.74,214.03,8.30
37,2011-04-22,526434.37,0,74.57,3.81,214.19,8.30
37,2011-04-29,502918.18,0,76.10,3.81,214.36,8.30
37,2011-05-06,547513.30,0,69.56,3.91,214.52,8.30
37,2011-05-13,511871.63,0,76.73,3.90,214.69,8.30
37,2011-05-20,533564.42,0,73.02,3.91,214.47,8.30
37,2011-05-27,507086.75,0,81.28,3.79,214.24,8.30
37,2011-06-03,500381.23,0,82.96,3.70,214.02,8.30
37,2011-06-10,509647.25,0,82.41,3.65,213.79,8.30
37,2011-06-17,525132.36,0,84.43,3.64,213.75,8.30
37,2011-06-24,509276.22,0,83.95,3.59,213.84,8.30
37,2011-07-01,517021.30,0,85.33,3.52,213.93,8.18
37,2011-07-08,489059.93,0,84.71,3.48,214.02,8.18
37,2011-07-15,498749.62,0,85.63,3.58,214.11,8.18
37,2011-07-22,505543.53,0,83.31,3.65,214.17,8.18
37,2011-07-29,504974.95,0,84.99,3.68,214.23,8.18
37,2011-08-05,510787.46,0,86.71,3.68,214.30,8.18
37,2011-08-12,502504.39,0,87.64,3.64,214.36,8.18
37,2011-08-19,506897.98,0,87.24,3.55,214.42,8.18
37,2011-08-26,527947.21,0,86.02,3.52,214.49,8.18
37,2011-09-02,530367.83,0,87.50,3.53,214.55,8.18
37,2011-09-09,506273.74,1,77.94,3.55,214.62,8.18
37,2011-09-16,513341.94,0,82.06,3.53,214.79,8.18
37,2011-09-23,516556.94,0,78.35,3.47,215.12,8.18
37,2011-09-30,516402.10,0,81.52,3.36,215.45,8.18
37,2011-10-07,522816.85,0,71.20,3.29,215.78,7.72
37,2011-10-14,513636.01,0,74.16,3.27,216.09,7.72
37,2011-10-21,522784.33,0,67.89,3.35,216.25,7.72
37,2011-10-28,517355.44,0,71.31,3.37,216.41,7.72
37,2011-11-04,555925.60,0,58.97,3.33,216.56,7.72
37,2011-11-11,501268.78,0,63.50,3.30,216.72,7.72
37,2011-11-18,527495.09,0,66.28,3.31,216.94,7.72
37,2011-11-25,522554.04,1,66.41,3.24,217.18,7.72
37,2011-12-02,527117.81,0,53.57,3.17,217.42,7.72
37,2011-12-09,537224.52,0,50.64,3.16,217.66,7.72
37,2011-12-16,533905.67,0,58.31,3.16,217.88,7.72
37,2011-12-23,605791.46,0,55.41,3.11,218.05,7.72
37,2011-12-30,451327.61,1,48.26,3.13,218.23,7.72
37,2012-01-06,558343.57,0,57.18,3.16,218.41,7.24
37,2012-01-13,546221.40,0,56.28,3.26,218.58,7.24
37,2012-01-20,543894.07,0,58.90,3.27,218.68,7.24
37,2012-01-27,514116.58,0,62.73,3.29,218.77,7.24
37,2012-02-03,555424.24,0,61.33,3.36,218.86,7.24
37,2012-02-10,527041.46,1,54.49,3.41,218.96,7.24
37,2012-02-17,541071.29,0,54.38,3.51,219.11,7.24
37,2012-02-24,518696.89,0,62.21,3.56,219.32,7.24
37,2012-03-02,525559.17,0,64.54,3.63,219.53,7.24
37,2012-03-09,535937.25,0,63.19,3.67,219.74,7.24
37,2012-03-16,484588.34,0,67.48,3.73,219.90,7.24
37,2012-03-23,520887.23,0,69.18,3.79,219.97,7.24
37,2012-03-30,533734.94,0,70.48,3.85,220.05,7.24
37,2012-04-06,564848.78,0,73.95,3.89,220.12,6.99
37,2012-04-13,506973.17,0,72.54,3.89,220.20,6.99
37,2012-04-20,523483.19,0,70.87,3.88,220.25,6.99
37,2012-04-27,528807.45,0,70.06,3.81,220.30,6.99
37,2012-05-04,535311.64,0,77.17,3.75,220.35,6.99
37,2012-05-11,527983.04,0,76.55,3.69,220.41,6.99
37,2012-05-18,534847.96,0,73.70,3.63,220.43,6.99
37,2012-05-25,540625.79,0,78.94,3.56,220.43,6.99
37,2012-06-01,531811.85,0,80.74,3.50,220.43,6.99
37,2012-06-08,528940.78,0,81.50,3.45,220.44,6.99
37,2012-06-15,508573.16,0,82.15,3.39,220.45,6.99
37,2012-06-22,484032.75,0,80.40,3.35,220.49,6.99
37,2012-06-29,508309.81,0,86.68,3.29,220.53,6.99
37,2012-07-06,519498.32,0,81.52,3.23,220.57,6.62
37,2012-07-13,506005.47,0,78.15,3.26,220.61,6.62
37,2012-07-20,503744.56,0,81.76,3.31,220.61,6.62
37,2012-07-27,514489.17,0,84.00,3.41,220.62,6.62
37,2012-08-03,521959.28,0,85.56,3.42,220.63,6.62
37,2012-08-10,500964.59,0,84.41,3.49,220.64,6.62
37,2012-08-17,509633.71,0,85.89,3.57,220.72,6.62
37,2012-08-24,522665.04,0,81.26,3.62,220.85,6.62
37,2012-08-31,538344.10,0,84.79,3.64,220.99,6.62
37,2012-09-07,526838.14,1,84.19,3.73,221.12,6.62
37,2012-09-14,514651.74,0,78.16,3.72,221.26,6.62
37,2012-09-21,521320.98,0,75.98,3.72,221.46,6.62
37,2012-09-28,527953.14,0,79.49,3.67,221.66,6.62
37,2012-10-05,546122.37,0,73.57,3.62,221.85,6.23
37,2012-10-12,521810.75,0,71.28,3.60,222.05,6.23
37,2012-10-19,551969.10,0,74.06,3.59,222.10,6.23
37,2012-10-26,534738.43,0,74.39,3.51,222.11,6.23
38,2010-02-05,358496.14,0,49.47,2.96,126.44,13.98
38,2010-02-12,342214.90,1,47.87,2.95,126.50,13.98
38,2010-02-19,327237.92,0,54.83,2.92,126.53,13.98
38,2010-02-26,334222.73,0,50.23,2.83,126.55,13.98
38,2010-03-05,372239.89,0,53.77,2.99,126.58,13.98
38,2010-03-12,342023.92,0,50.11,2.93,126.60,13.98
38,2010-03-19,333025.47,0,59.57,3.05,126.61,13.98
38,2010-03-26,335858.11,0,60.06,3.08,126.61,13.98
38,2010-04-02,368929.55,0,59.84,3.09,126.60,14.10
38,2010-04-09,341630.46,0,59.25,3.09,126.60,14.10
38,2010-04-16,337723.49,0,64.95,3.11,126.56,14.10
38,2010-04-23,335121.82,0,64.55,3.05,126.47,14.10
38,2010-04-30,337979.65,0,67.38,3.11,126.38,14.10
38,2010-05-07,383657.44,0,70.15,3.13,126.29,14.10
38,2010-05-14,346174.30,0,68.44,3.15,126.21,14.10
38,2010-05-21,340497.08,0,76.20,3.12,126.18,14.10
38,2010-05-28,326469.43,0,67.84,3.06,126.16,14.10
38,2010-06-04,376184.88,0,81.39,2.94,126.14,14.10
38,2010-06-11,354828.65,0,90.84,2.95,126.11,14.10
38,2010-06-18,335691.85,0,81.06,3.04,126.11,14.10
38,2010-06-25,322046.76,0,87.27,3.08,126.13,14.10
38,2010-07-02,361181.48,0,91.98,3.11,126.14,14.18
38,2010-07-09,343850.34,0,90.37,3.10,126.15,14.18
38,2010-07-16,338277.71,0,97.18,3.09,126.15,14.18
38,2010-07-23,328336.85,0,99.22,3.11,126.13,14.18
38,2010-07-30,336378.38,0,96.31,3.02,126.11,14.18
38,2010-08-06,378574.44,0,92.95,3.12,126.09,14.18
38,2010-08-13,341400.72,0,87.01,3.16,126.06,14.18
38,2010-08-20,329139.73,0,92.81,3.04,126.08,14.18
38,2010-08-27,322868.56,0,93.19,3.13,126.09,14.18
38,2010-09-03,377096.55,0,83.12,3.09,126.10,14.18
38,2010-09-10,336227.69,1,83.63,3.04,126.11,14.18
38,2010-09-17,336253.19,0,82.45,3.03,126.15,14.18
38,2010-09-24,330604.90,0,81.77,2.94,126.19,14.18
38,2010-10-01,360256.58,0,85.20,3.00,126.23,14.31
38,2010-10-08,351271.36,0,71.82,3.01,126.28,14.31
38,2010-10-15,337743.26,0,75.00,2.98,126.33,14.31
38,2010-10-22,339042.18,0,68.85,3.01,126.38,14.31
38,2010-10-29,341219.63,0,61.09,3.02,126.44,14.31
38,2010-11-05,380870.09,0,65.49,3.13,126.49,14.31
38,2010-11-12,340147.20,0,57.79,3.13,126.55,14.31
38,2010-11-19,348593.99,0,58.18,3.16,126.61,14.31
38,2010-11-26,360857.98,1,47.66,3.16,126.67,14.31
38,2010-12-03,351925.36,0,43.33,3.04,126.73,14.31
38,2010-12-10,355965.23,0,50.01,3.20,126.79,14.31
38,2010-12-17,334441.15,0,52.77,3.24,126.88,14.31
38,2010-12-24,369106.72,0,52.02,3.24,126.98,14.31
38,2010-12-31,303908.81,1,45.64,3.15,127.09,14.31
38,2011-01-07,386344.54,0,37.64,3.29,127.19,14.02
38,2011-01-14,356138.79,0,43.15,3.31,127.30,14.02
38,2011-01-21,341098.08,0,53.53,3.22,127.44,14.02
38,2011-01-28,357557.16,0,50.74,3.34,127.58,14.02
38,2011-02-04,402341.76,0,45.14,3.35,127.72,14.02
38,2011-02-11,377672.46,1,51.30,3.38,127.86,14.02
38,2011-02-18,364606.70,0,53.35,3.43,128.00,14.02
38,2011-02-25,354232.34,0,48.45,3.53,128.13,14.02
38,2011-03-04,405429.43,0,51.72,3.67,128.26,14.02
38,2011-03-11,357897.18,0,57.75,3.82,128.40,14.02
38,2011-03-18,349459.95,0,64.21,3.69,128.51,14.02
38,2011-03-25,351541.62,0,54.40,3.91,128.62,14.02
38,2011-04-01,382098.13,0,63.63,3.77,128.72,13.74
38,2011-04-08,392152.30,0,64.47,4.00,128.82,13.74
38,2011-04-15,362758.94,0,57.63,3.87,128.91,13.74
38,2011-04-22,362952.34,0,72.12,4.13,128.96,13.74
38,2011-04-29,344225.99,0,68.27,4.15,129.00,13.74
38,2011-05-06,422186.65,0,68.40,4.19,129.04,13.74
38,2011-05-13,366977.79,0,70.93,4.20,129.09,13.74
38,2011-05-20,365730.76,0,66.59,4.17,129.08,13.74
38,2011-05-27,356886.10,0,76.67,4.09,129.06,13.74
38,2011-06-03,396826.06,0,71.81,4.03,129.05,13.74
38,2011-06-10,381763.02,0,78.72,3.98,129.04,13.74
38,2011-06-17,356797.00,0,86.84,3.94,129.04,13.74
38,2011-06-24,354078.95,0,88.95,3.90,129.07,13.74
38,2011-07-01,387334.04,0,89.85,3.84,129.09,13.50
38,2011-07-08,399699.17,0,89.90,3.71,129.11,13.50
38,2011-07-15,367181.71,0,88.10,3.69,129.13,13.50
38,2011-07-22,365562.67,0,91.17,3.79,129.15,13.50
38,2011-07-29,355131.33,0,93.29,3.81,129.17,13.50
38,2011-08-05,437631.44,0,90.61,3.80,129.18,13.50
38,2011-08-12,387844.05,0,91.04,3.70,129.20,13.50
38,2011-08-19,362224.70,0,91.74,3.74,129.24,13.50
38,2011-08-26,365672.55,0,94.61,3.74,129.28,13.50
38,2011-09-02,416953.51,0,93.66,3.80,129.33,13.50
38,2011-09-09,397771.68,1,88.00,3.91,129.37,13.50
38,2011-09-16,408188.88,0,76.36,3.92,129.43,13.50
38,2011-09-23,394665.28,0,82.95,3.79,129.52,13.50
38,2011-09-30,366819.84,0,83.26,3.88,129.61,13.50
38,2011-10-07,449516.29,0,70.44,3.83,129.69,12.89
38,2011-10-14,400430.78,0,67.31,3.81,129.77,12.89
38,2011-10-21,402709.17,0,73.05,3.84,129.78,12.89
38,2011-10-28,378539.17,0,67.41,3.73,129.79,12.89
38,2011-11-04,436970.10,0,59.77,3.83,129.81,12.89
38,2011-11-11,411116.95,0,48.76,3.82,129.82,12.89
38,2011-11-18,392003.13,0,54.20,3.81,129.83,12.89
38,2011-11-25,393715.71,1,53.25,3.62,129.84,12.89
38,2011-12-02,411252.02,0,52.50,3.70,129.85,12.89
38,2011-12-09,435401.64,0,42.17,3.64,129.86,12.89
38,2011-12-16,404283.84,0,43.29,3.60,129.90,12.89
38,2011-12-23,419717.41,0,45.40,3.54,129.98,12.89
38,2011-12-30,342667.35,1,44.64,3.43,130.07,12.89
38,2012-01-06,478483.20,0,50.43,3.60,130.16,12.19
38,2012-01-13,423260.82,0,48.07,3.66,130.24,12.19
38,2012-01-20,405215.91,0,46.20,3.66,130.28,12.19
38,2012-01-27,412882.31,0,50.43,3.68,130.31,12.19
38,2012-02-03,457711.68,0,50.58,3.70,130.35,12.19
38,2012-02-10,469787.38,1,52.27,3.72,130.38,12.19
38,2012-02-17,415513.97,0,51.80,3.78,130.45,12.19
38,2012-02-24,409411.61,0,53.13,3.95,130.55,12.19
38,2012-03-02,471115.38,0,52.27,4.18,130.65,12.19
38,2012-03-09,452792.53,0,54.54,4.25,130.74,12.19
38,2012-03-16,428465.11,0,64.44,4.27,130.83,12.19
38,2012-03-23,412456.48,0,56.26,4.04,130.90,12.19
38,2012-03-30,408679.36,0,64.36,4.29,130.97,12.19
38,2012-04-06,499267.66,0,64.05,4.12,131.04,11.63
38,2012-04-13,435790.74,0,64.28,4.25,131.11,11.63
38,2012-04-20,401615.80,0,66.73,4.22,131.12,11.63
38,2012-04-27,419964.77,0,77.99,4.19,131.13,11.63
38,2012-05-04,491755.69,0,76.03,4.17,131.14,11.63
38,2012-05-11,429914.60,0,77.27,4.19,131.15,11.63
38,2012-05-18,412314.71,0,84.51,4.11,131.10,11.63
38,2012-05-25,422810.12,0,83.84,4.29,131.03,11.63
38,2012-06-01,435579.70,0,78.11,4.28,130.96,11.63
38,2012-06-08,448110.25,0,84.83,4.10,130.89,11.63
38,2012-06-15,430222.07,0,85.94,4.14,130.83,11.63
38,2012-06-22,405938.35,0,91.61,4.01,130.79,11.63
38,2012-06-29,404634.36,0,90.47,3.88,130.76,11.63
38,2012-07-06,471086.22,0,89.13,3.77,130.72,10.93
38,2012-07-13,416036.75,0,95.61,3.72,130.68,10.93
38,2012-07-20,441683.74,0,85.53,3.73,130.70,10.93
38,2012-07-27,407186.47,0,93.47,3.77,130.72,10.93
38,2012-08-03,469311.17,0,88.16,3.76,130.74,10.93
38,2012-08-10,436690.13,0,95.91,3.81,130.76,10.93
38,2012-08-17,411866.46,0,94.87,4.00,130.79,10.93
38,2012-08-24,397428.22,0,85.32,4.06,130.84,10.93
38,2012-08-31,424904.95,0,89.78,4.09,130.89,10.93
38,2012-09-07,490274.82,1,88.52,4.12,130.93,10.93
38,2012-09-14,430944.39,0,83.64,4.13,130.98,10.93
38,2012-09-21,409600.98,0,82.97,4.13,131.01,10.93
38,2012-09-28,398468.08,0,81.22,3.97,131.04,10.93
38,2012-10-05,458479.01,0,81.61,3.97,131.08,10.20
38,2012-10-12,437320.66,0,71.74,4.47,131.11,10.20
38,2012-10-19,428806.46,0,68.66,4.45,131.15,10.20
38,2012-10-26,417290.38,0,65.95,4.30,131.19,10.20
39,2010-02-05,1230596.80,0,44.30,2.57,209.85,8.55
39,2010-02-12,1266229.07,1,44.58,2.55,210.00,8.55
39,2010-02-19,1230591.97,0,43.96,2.51,210.05,8.55
39,2010-02-26,1168582.02,0,49.79,2.56,210.08,8.55
39,2010-03-05,1266254.21,0,50.93,2.63,210.11,8.55
39,2010-03-12,1244391.83,0,61.88,2.67,210.14,8.55
39,2010-03-19,1301590.13,0,58.62,2.72,209.98,8.55
39,2010-03-26,1235094.66,0,54.83,2.73,209.79,8.55
39,2010-04-02,1463942.62,0,63.31,2.72,209.59,8.46
39,2010-04-09,1327035.27,0,68.15,2.77,209.40,8.46
39,2010-04-16,1242874.98,0,66.33,2.81,209.27,8.46
39,2010-04-23,1280231.85,0,67.64,2.80,209.22,8.46
39,2010-04-30,1263836.59,0,70.03,2.78,209.17,8.46
39,2010-05-07,1355704.21,0,74.86,2.84,209.12,8.46
39,2010-05-14,1226997.70,0,77.49,2.85,209.12,8.46
39,2010-05-21,1350673.98,0,76.67,2.83,209.39,8.46
39,2010-05-28,1365541.59,0,80.22,2.76,209.67,8.46
39,2010-06-04,1512207.95,0,79.83,2.71,209.94,8.46
39,2010-06-11,1371405.33,0,81.78,2.67,210.21,8.46
39,2010-06-18,1368312.45,0,83.96,2.64,210.21,8.46
39,2010-06-25,1280414.80,0,83.24,2.65,210.10,8.46
39,2010-07-02,1352547.70,0,81.35,2.67,209.98,8.36
39,2010-07-09,1330473.47,0,81.10,2.64,209.87,8.36
39,2010-07-16,1339811.68,0,83.86,2.62,209.86,8.36
39,2010-07-23,1314651.83,0,82.20,2.61,210.00,8.36
39,2010-07-30,1308222.24,0,80.99,2.64,210.13,8.36
39,2010-08-06,1409989.67,0,84.92,2.63,210.26,8.36
39,2010-08-13,1371465.66,0,85.66,2.69,210.39,8.36
39,2010-08-20,1471816.52,0,85.73,2.66,210.36,8.36
39,2010-08-27,1417515.93,0,84.31,2.62,210.33,8.36
39,2010-09-03,1345167.61,0,82.13,2.58,210.30,8.36
39,2010-09-10,1279666.47,1,79.94,2.57,210.26,8.36
39,2010-09-17,1252915.43,0,81.83,2.58,210.29,8.36
39,2010-09-24,1199449.54,0,78.50,2.62,210.37,8.36
39,2010-10-01,1219583.91,0,72.74,2.60,210.44,8.48
39,2010-10-08,1286598.59,0,64.80,2.63,210.51,8.48
39,2010-10-15,1238742.00,0,69.96,2.72,210.58,8.48
39,2010-10-22,1261109.01,0,71.73,2.73,210.63,8.48
39,2010-10-29,1294769.08,0,75.14,2.72,210.67,8.48
39,2010-11-05,1293707.19,0,61.62,2.69,210.72,8.48
39,2010-11-12,1291398.71,0,62.21,2.73,210.77,8.48
39,2010-11-19,1370659.54,0,55.50,2.77,210.65,8.48
39,2010-11-26,2149355.20,1,67.75,2.74,210.52,8.48
39,2010-12-03,1431910.98,0,53.55,2.71,210.38,8.48
39,2010-12-10,1630564.48,0,50.81,2.84,210.24,8.48
39,2010-12-17,1842172.46,0,55.31,2.87,210.18,8.48
39,2010-12-24,2495489.25,0,58.86,2.89,210.18,8.48
39,2010-12-31,1230012.16,1,52.45,2.94,210.18,8.48
39,2011-01-07,1224475.12,0,52.74,2.98,210.18,8.40
39,2011-01-14,1193199.39,0,41.74,2.98,210.24,8.40
39,2011-01-21,1243370.74,0,50.25,3.02,210.60,8.40
39,2011-01-28,1158698.44,0,47.94,3.01,210.97,8.40
39,2011-02-04,1343773.94,0,45.96,2.99,211.33,8.40
39,2011-02-11,1227893.89,1,40.34,3.02,211.70,8.40
39,2011-02-18,1335233.74,0,58.20,3.05,212.01,8.40
39,2011-02-25,1240921.19,0,67.77,3.07,212.29,8.40
39,2011-03-04,1316385.43,0,63.56,3.29,212.58,8.40
39,2011-03-11,1283716.81,0,58.35,3.46,212.86,8.40
39,2011-03-18,1348410.05,0,65.28,3.49,213.11,8.40
39,2011-03-25,1284334.79,0,71.17,3.47,213.34,8.40
39,2011-04-01,1316849.36,0,66.57,3.52,213.58,8.30
39,2011-04-08,1350646.16,0,69.45,3.62,213.81,8.30
39,2011-04-15,1348031.55,0,73.19,3.74,214.03,8.30
39,2011-04-22,1563140.85,0,74.98,3.81,214.19,8.30
39,2011-04-29,1379651.87,0,76.47,3.81,214.36,8.30
39,2011-05-06,1370920.87,0,68.75,3.91,214.52,8.30
39,2011-05-13,1325022.77,0,77.39,3.90,214.69,8.30
39,2011-05-20,1373907.21,0,73.31,3.91,214.47,8.30
39,2011-05-27,1406124.14,0,82.10,3.79,214.24,8.30
39,2011-06-03,1541745.59,0,83.59,3.70,214.02,8.30
39,2011-06-10,1442092.08,0,82.75,3.65,213.79,8.30
39,2011-06-17,1451392.67,0,85.21,3.64,213.75,8.30
39,2011-06-24,1363167.95,0,84.06,3.59,213.84,8.30
39,2011-07-01,1429829.36,0,84.93,3.52,213.93,8.18
39,2011-07-08,1414564.53,0,84.33,3.48,214.02,8.18
39,2011-07-15,1380257.12,0,85.96,3.58,214.11,8.18
39,2011-07-22,1416005.59,0,84.60,3.65,214.17,8.18
39,2011-07-29,1426418.53,0,86.24,3.68,214.23,8.18
39,2011-08-05,1518790.89,0,87.73,3.68,214.30,8.18
39,2011-08-12,1514055.97,0,88.27,3.64,214.36,8.18
39,2011-08-19,1629066.90,0,87.93,3.55,214.42,8.18
39,2011-08-26,1573898.63,0,86.49,3.52,214.49,8.18
39,2011-09-02,1465089.85,0,88.65,3.53,214.55,8.18
39,2011-09-09,1429345.86,1,79.15,3.55,214.62,8.18
39,2011-09-16,1372500.63,0,83.11,3.53,214.79,8.18
39,2011-09-23,1338657.95,0,78.75,3.47,215.12,8.18
39,2011-09-30,1311775.83,0,81.51,3.36,215.45,8.18
39,2011-10-07,1443884.39,0,71.68,3.29,215.78,7.72
39,2011-10-14,1384721.84,0,73.79,3.27,216.09,7.72
39,2011-10-21,1465283.29,0,67.65,3.35,216.25,7.72
39,2011-10-28,1472663.10,0,71.05,3.37,216.41,7.72
39,2011-11-04,1553629.59,0,58.04,3.33,216.56,7.72
39,2011-11-11,1456957.38,0,63.11,3.30,216.72,7.72
39,2011-11-18,1510397.27,0,66.09,3.31,216.94,7.72
39,2011-11-25,2338832.40,1,66.36,3.24,217.18,7.72
39,2011-12-02,1632894.58,0,53.14,3.17,217.42,7.72
39,2011-12-09,1781528.77,0,49.36,3.16,217.66,7.72
39,2011-12-16,1991824.05,0,58.58,3.16,217.88,7.72
39,2011-12-23,2554482.84,0,54.62,3.11,218.05,7.72
39,2011-12-30,1537139.56,1,47.60,3.13,218.23,7.72
39,2012-01-06,1478537.93,0,55.83,3.16,218.41,7.24
39,2012-01-13,1369125.37,0,54.66,3.26,218.58,7.24
39,2012-01-20,1394841.03,0,58.04,3.27,218.68,7.24
39,2012-01-27,1320301.61,0,60.65,3.29,218.77,7.24
39,2012-02-03,1396150.15,0,60.69,3.36,218.86,7.24
39,2012-02-10,1442988.44,1,52.89,3.41,218.96,7.24
39,2012-02-17,1511041.69,0,52.75,3.51,219.11,7.24
39,2012-02-24,1412065.04,0,61.10,3.56,219.32,7.24
39,2012-03-02,1453047.02,0,64.05,3.63,219.53,7.24
39,2012-03-09,1470764.35,0,61.64,3.67,219.74,7.24
39,2012-03-16,1522421.07,0,65.81,3.73,219.90,7.24
39,2012-03-23,1469593.37,0,67.91,3.79,219.97,7.24
39,2012-03-30,1499727.02,0,69.11,3.85,220.05,7.24
39,2012-04-06,1764847.94,0,73.49,3.89,220.12,6.99
39,2012-04-13,1580732.73,0,71.59,3.89,220.20,6.99
39,2012-04-20,1433391.04,0,70.04,3.88,220.25,6.99
39,2012-04-27,1456997.20,0,69.11,3.81,220.30,6.99
39,2012-05-04,1512227.34,0,77.15,3.75,220.35,6.99
39,2012-05-11,1470792.41,0,75.52,3.69,220.41,6.99
39,2012-05-18,1522978.54,0,72.36,3.63,220.43,6.99
39,2012-05-25,1596036.66,0,78.31,3.56,220.43,6.99
39,2012-06-01,1640476.77,0,80.33,3.50,220.43,6.99
39,2012-06-08,1623442.24,0,81.12,3.45,220.44,6.99
39,2012-06-15,1587499.82,0,81.33,3.39,220.45,6.99
39,2012-06-22,1532316.79,0,79.84,3.35,220.49,6.99
39,2012-06-29,1492388.98,0,85.72,3.29,220.53,6.99
39,2012-07-06,1659221.99,0,81.05,3.23,220.57,6.62
39,2012-07-13,1471261.76,0,78.16,3.26,220.61,6.62
39,2012-07-20,1582168.27,0,80.32,3.31,220.61,6.62
39,2012-07-27,1487797.54,0,82.89,3.41,220.62,6.62
39,2012-08-03,1608277.74,0,84.05,3.42,220.63,6.62
39,2012-08-10,1641867.92,0,83.47,3.49,220.64,6.62
39,2012-08-17,1720221.91,0,84.72,3.57,220.72,6.62
39,2012-08-24,1724669.75,0,80.49,3.62,220.85,6.62
39,2012-08-31,1710923.94,0,83.72,3.64,220.99,6.62
39,2012-09-07,1609811.75,1,83.71,3.73,221.12,6.62
39,2012-09-14,1447614.08,0,76.71,3.72,221.26,6.62
39,2012-09-21,1555672.51,0,73.58,3.72,221.46,6.62
39,2012-09-28,1495607.07,0,78.04,3.67,221.66,6.62
39,2012-10-05,1574408.67,0,72.05,3.62,221.85,6.23
39,2012-10-12,1494417.07,0,69.88,3.60,222.05,6.23
39,2012-10-19,1577486.33,0,71.45,3.59,222.10,6.23
39,2012-10-26,1569502.00,0,72.90,3.51,222.11,6.23
40,2010-02-05,1001943.80,0,14.48,2.79,131.53,5.89
40,2010-02-12,955338.29,1,20.84,2.77,131.59,5.89
40,2010-02-19,916289.20,0,27.84,2.75,131.64,5.89
40,2010-02-26,863917.41,0,33.32,2.75,131.69,5.89
40,2010-03-05,990152.28,0,34.78,2.77,131.74,5.89
40,2010-03-12,899352.40,0,35.10,2.81,131.78,5.89
40,2010-03-19,894865.30,0,40.54,2.83,131.82,5.89
40,2010-03-26,873354.58,0,39.51,2.83,131.86,5.89
40,2010-04-02,1041202.13,0,41.39,2.83,131.90,5.44
40,2010-04-09,919839.19,0,54.31,2.85,131.94,5.44
40,2010-04-16,882636.96,0,43.30,2.89,131.98,5.44
40,2010-04-23,844958.49,0,45.85,2.90,132.02,5.44
40,2010-04-30,816838.31,0,46.50,2.94,132.06,5.44
40,2010-05-07,1009797.06,0,60.05,2.98,132.11,5.44
40,2010-05-14,907262.47,0,45.50,2.98,132.15,5.44
40,2010-05-21,885613.91,0,56.75,2.96,132.22,5.44
40,2010-05-28,1008483.07,0,67.88,2.91,132.29,5.44
